"timestamp","message"
	            v_old_aps_seq => (v_old_aps_seq)::integer,
	            v_Total_Pay => (v_Total_Pay)::NUMERIC,
	            v_old_pay_mny => (v_old_pay_mny)::bigint,
	            v_AccountPaySeq => (v_AccountPaySeq)::integer,
	            v_total_mny => (v_total_mny)::NUMERIC,
	            v_send_txt_to_online_tr => (v_send_txt_to_online_tr)::text,
	            v_BillSeqList => (v_BillSeqList)::VARCHAR(1000),
	            v_PaymentAllocationMny => (v_PaymentAllocationMny)::VARCHAR(1000),
	            P_inPaymentAllocationMny => (P_inPaymentAllocationMny)::VARCHAR,
	            v_InvBalanceList => (v_InvBalanceList)::VARCHAR(1000),
	            P_inInvBalanceList => (P_inInvBalanceList)::VARCHAR,
	            v_prevTaxChangeMny => (v_prevTaxChangeMny),
	            P_inAccountNum => (P_inAccountNum)::VARCHAR,
	            P_inPaymentSourceType => (P_inPaymentSourceType)::NUMERIC,
	            P_inPayFor => (P_inPayFor)::NUMERIC,
	            v_InvFullPay => (v_InvFullPay)::CHAR(1),
	            P_inPaymentDat => (P_inPaymentDat)::timestamptz(0),
	            P_inPaymentChannelId => (P_inPaymentChannelId)::NUMERIC,
	            P_outPhysicalPaySeq => (P_outPhysicalPaySeq)::NUMERIC,
	            P_inOldPpsSeq => (P_inOldPpsSeq)::NUMERIC,
	            P_outAccountPaySeq => (P_outAccountPaySeq)::NUMERIC,
	            v_customer_ref => (v_customer_ref),
	            v_PhysicalPaySeq => (v_PhysicalPaySeq),
	            v_ErrCode => (v_ErrCode)::NUMERIC,
	            v_ErrMsg => (v_ErrMsg)::VARCHAR(1000))""
	PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 649 at SQL statement
	unnamed portal with parameters: $1 = '32200046143943', $2 = 'RC0000172931743', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '494.34', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '9', $12 = NULL, $13 = 'W-BK-1067-6810-11204470', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '33', $18 = '494.34', $19 = '0.00', $20 = '32.34', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931743', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.583 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.21.72 [161381]NOTICE:       --> v_InvBalanceList = 0.00
2025-10-15 02:51:37.583 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.21.72 [161381]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment$x_allocation""(numeric,character varying,numeric,character varying,numeric,integer,numeric,bigint,integer,numeric,text,character varying,character varying,character varying,character varying,character varying,bigint,character varying,numeric,numeric,character,timestamp with time zone,numeric,numeric,numeric,numeric,character varying,bigint,numeric,character varying) line 56 at RAISE
	SQL statement ""select * from BLC0180000$CC_PC_CREATE_PAYMENT$X_Allocation(v_numInv => (v_numInv)::NUMERIC,
	            P_inBillSeqList => (P_inBillSeqList)::VARCHAR,
	            v_totalAllocateMny => (v_totalAllocateMny)::NUMERIC,
	            P_inNewPpsBoo => (v_innewppsboo)::VARCHAR,
	            v_APS => (v_APS)::NUMERIC,
	            v_old_aps_seq => (v_old_aps_seq)::integer,
	            v_Total_Pay => (v_Total_Pay)::NUMERIC,
	            v_old_pay_mny => (v_old_pay_mny)::bigint,
	            v_AccountPaySeq => (v_AccountPaySeq)::integer,
	            v_total_mny => (v_total_mny)::NUMERIC,
	            v_send_txt_to_online_tr => (v_send_txt_to_online_tr)::text,
	            v_BillSeqList => (v_BillSeqList)::VARCHAR(1000),
	            v_PaymentAllocationMny => (v_PaymentAllocationMny)::VARCHAR(1000),
	            P_inPaymentAllocationMny => (P_inPaymentAllocationMny)::VARCHAR,
	            v_InvBalanceList => (v_InvBalanceList)::VARCHAR(1000),
	            P_inInvBalanceList => (P_inInvBalanceList)::VARCHAR,
	            v_prevTaxChangeMny => (v_prevTaxChangeMny),
	            P_inAccountNum => (P_inAccountNum)::VARCHAR,
	            P_inPaymentSourceType => (P_inPaymentSourceType)::NUMERIC,
	            P_inPayFor => (P_inPayFor)::NUMERIC,
	            v_InvFullPay => (v_InvFullPay)::CHAR(1),
	            P_inPaymentDat => (P_inPaymentDat)::timestamptz(0),
	            P_inPaymentChannelId => (P_inPaymentChannelId)::NUMERIC,
	            P_outPhysicalPaySeq => (P_outPhysicalPaySeq)::NUMERIC,
	            P_inOldPpsSeq => (P_inOldPpsSeq)::NUMERIC,
	            P_outAccountPaySeq => (P_outAccountPaySeq)::NUMERIC,
	            v_customer_ref => (v_customer_ref),
	            v_PhysicalPaySeq => (v_PhysicalPaySeq),
	            v_ErrCode => (v_ErrCode)::NUMERIC,
	            v_ErrMsg => (v_ErrMsg)::VARCHAR(1000))""
	PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 649 at SQL statement
	unnamed portal with parameters: $1 = '32200046143943', $2 = 'RC0000172931743', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '494.34', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '9', $12 = NULL, $13 = 'W-BK-1067-6810-11204470', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '33', $18 = '494.34', $19 = '0.00', $20 = '32.34', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931743', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.583 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.21.72 [161381]NOTICE:       --> v_totalAllocateMny = 494340.00
2025-10-15 02:51:37.583 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.21.72 [161381]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment$x_allocation""(numeric,character varying,numeric,character varying,numeric,integer,numeric,bigint,integer,numeric,text,character varying,character varying,character varying,character varying,character varying,bigint,character varying,numeric,numeric,character,timestamp with time zone,numeric,numeric,numeric,numeric,character varying,bigint,numeric,character varying) line 57 at RAISE
	SQL statement ""select * from BLC0180000$CC_PC_CREATE_PAYMENT$X_Allocation(v_numInv => (v_numInv)::NUMERIC,
	            P_inBillSeqList => (P_inBillSeqList)::VARCHAR,
	            v_totalAllocateMny => (v_totalAllocateMny)::NUMERIC,
	            P_inNewPpsBoo => (v_innewppsboo)::VARCHAR,
	            v_APS => (v_APS)::NUMERIC,
	            v_old_aps_seq => (v_old_aps_seq)::integer,
	            v_Total_Pay => (v_Total_Pay)::NUMERIC,
	            v_old_pay_mny => (v_old_pay_mny)::bigint,
	            v_AccountPaySeq => (v_AccountPaySeq)::integer,
	            v_total_mny => (v_total_mny)::NUMERIC,
	            v_send_txt_to_online_tr => (v_send_txt_to_online_tr)::text,
	            v_BillSeqList => (v_BillSeqList)::VARCHAR(1000),
	            v_PaymentAllocationMny => (v_PaymentAllocationMny)::VARCHAR(1000),
	            P_inPaymentAllocationMny => (P_inPaymentAllocationMny)::VARCHAR,
	            v_InvBalanceList => (v_InvBalanceList)::VARCHAR(1000),
	            P_inInvBalanceList => (P_inInvBalanceList)::VARCHAR,
	            v_prevTaxChangeMny => (v_prevTaxChangeMny),
	            P_inAccountNum => (P_inAccountNum)::VARCHAR,
	            P_inPaymentSourceType => (P_inPaymentSourceType)::NUMERIC,
	            P_inPayFor => (P_inPayFor)::NUMERIC,
	            v_InvFullPay => (v_InvFullPay)::CHAR(1),
	            P_inPaymentDat => (P_inPaymentDat)::timestamptz(0),
	            P_inPaymentChannelId => (P_inPaymentChannelId)::NUMERIC,
	            P_outPhysicalPaySeq => (P_outPhysicalPaySeq)::NUMERIC,
	            P_inOldPpsSeq => (P_inOldPpsSeq)::NUMERIC,
	            P_outAccountPaySeq => (P_outAccountPaySeq)::NUMERIC,
	            v_customer_ref => (v_customer_ref),
	            v_PhysicalPaySeq => (v_PhysicalPaySeq),
	            v_ErrCode => (v_ErrCode)::NUMERIC,
	            v_ErrMsg => (v_ErrMsg)::VARCHAR(1000))""
	PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 649 at SQL statement
	unnamed portal with parameters: $1 = '32200046143943', $2 = 'RC0000172931743', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '494.34', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '9', $12 = NULL, $13 = 'W-BK-1067-6810-11204470', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '33', $18 = '494.34', $19 = '0.00', $20 = '32.34', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931743', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:  Call GNVPAY.CREATEAUTOAPPACCPAY1NC Completed
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 452 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:          P_inAccountNum: 31700012803665
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 485 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:          P_inPaymentDat: 2025-10-15 00:00:00+07
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 486 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:          v_total_mny: 426930.00
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 487 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:          P_inPaymentMethodId: 2
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 488 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:          P_inPaymentDescription: 
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 489 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:          v_customer_ref: 31700012803664
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 490 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:          v_PhysicalPaySeq: 117919615
2025-10-15 02:51:37.706 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 491 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.707 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:          v_OpenItemAccount: T
2025-10-15 02:51:37.707 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 492 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.707 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:          v_AccountPaySeq: 127
2025-10-15 02:51:37.707 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 493 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.716 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:  Insert CC_TBL_DAT_PC_ADD_INFO Completed
2025-10-15 02:51:37.716 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 560 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.716 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:          PHYSICAL_PAYMENT_SEQ: 117919615
2025-10-15 02:51:37.716 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 566 at RAISE
	unnamed portal with parameters: $1 = '31700012803665', $2 = 'RC0000172931639', $3 = '1', $4 = '1', $5 = NULL, $6 = '2025-10-15 00:00:00+07', $7 = '426.93', $8 = '0.0', $9 = '0.0', $10 = '2', $11 = '10', $12 = NULL, $13 = 'W-BT-1067-6810-10716013', $14 = '2025-10-15 00:00:00+07', $15 = '1067', $16 = '2', $17 = '103', $18 = '426.93', $19 = '0.00', $20 = '27.93', $21 = '7.0', $22 = NULL, $23 = NULL, $24 = NULL, $25 = NULL, $26 = NULL, $27 = 'RC0000172931639', $28 = NULL, $29 = 'T', $30 = NULL, $31 = NULL, $32 = NULL, $33 = NULL, $34 = NULL
2025-10-15 02:51:37.716 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]NOTICE:          customer_ref: 31700012803664
2025-10-15 02:51:37.716 +07 aisprod-bg2 3e-kh-ais-custom-crm-api-tls-aisprod-e8b4b753-ais-rb 100.64.22.46 [161378]CONTEXT:  PL/pgSQL function ""blc0180000$cc_pc_create_payment""(character varying,character varying,numeric,numeric,character varying,timestamp with time zone,numeric,numeric,numeric,numeric,numeric,character varying,character varying,timestamp with time zone,character varying,numeric,character varying,character varying,character varying,numeric,numeric,numeric,character varying,character varying,character varying,character varying,character varying,numeric,character varying,numeric) line 567 at RAISE
